21.080
20.574
20.468
20.964
20.985
21.080
21.343
22.492
22.903
22.966
22.545
22.924
23.051
22.935
22.450
22.450
22.987
23.135
23.251
23.419
23.430
24.305
24.421
23.757
23.862
24.389
24.400
23.757
22.397
21.048
20.015
19.994
20.047
19.341
18.666
18.466
18.940
19.288
19.583
19.994
20.342
21.343
21.607
20.690
20.964
21.080
20.911
21.048
20.995
20.932
21.375
21.881
22.956
23.567
23.419
23.419
23.514
23.788
24.041
23.978
22.545
21.164
19.636
19.530
19.119
19.024
17.665
17.327
18.002
18.487
18.529
19.088
19.499
20.395
20.879
20.700
20.879
20.500
20.542
20.879
21.016
21.016
21.543
22.408
22.492
23.398
23.514
23.051
22.545
23.398
23.946
24.284
23.483
21.659
20.026
19.056
19.056
18.961
18.255
17.233
17.559
17.854
18.445
19.003
19.172
19.456
19.983
20.932
21.027
20.869
20.521
20.584
20.911
20.574
21.111
21.512
22.481
22.861
23.430
23.451
23.040
22.956
23.451
24.157
23.894
22.576
21.027
19.520
19.088
18.993
18.729
17.528
17.317
18.002
18.118
17.549
18.898
20.373
20.405
20.437
20.932
22.039
21.427
21.364
22.018
21.902
21.986
22.703
23.419
23.525
24.189
24.516
24.979
24.242
24.421
24.916
25.306
25.306
24.252
22.460
21.406
21.522
21.512
20.869
19.646
19.404
20.015
20.205
20.837
24.431
30.555
35.899
35.519
32.621
30.976
31.588
32.231
31.029
29.385
28.331
27.804
27.899
27.098
26.771
26.834
25.865
25.390
25.359
25.422
25.749
25.274
24.568
23.251
21.459
21.406
21.986
21.459
20.753
20.468
20.995
21.027
20.837
21.470
21.997
22.365
22.935
22.429
22.070
21.870
21.997
21.986
21.870
21.870
21.659
22.460
22.819
23.873
24.105
23.841
23.841
23.894
24.305
24.389
23.989
23.019
21.586
20.047
20.015
20.026
19.172
18.613
18.582
18.529
18.908
19.372
19.962
20.521
20.932
21.311
21.512
21.554
20.637
21.016
20.932
21.470
21.775
22.292
22.987
23.567
23.989
23.862
23.483
23.989
24.252
24.336
24.073
22.481
20.985
19.815
19.488
19.520
19.024
18.150
17.464
17.496
17.665
18.582
18.972
19.699
20.637
20.521
20.869
21.027
21.059
20.953
20.953
21.512
21.575
22.070
22.892
23.419
23.809
23.346
23.166
23.567
23.778
24.189
24.357
23.072
21.132
19.604
19.646
19.520
18.613
17.760
17.665
16.990
17.591
18.034
18.497
19.488
19.994
20.279
20.458
20.405
20.900
21.059
20.690
20.900
21.470
21.470
21.406
21.986
22.956
23.462
23.809
24.094
23.746
23.335
23.873
24.895
24.484
23.377
21.838
20.163
19.530
19.551
19.520
19.119
18.118
18.550
19.109
19.467
19.878
20.605
21.986
22.840
23.430
24.168
25.306
24.916
25.211
26.276
26.750
26.771
26.455
26.866
27.983
30.239
31.240
31.229
29.796
29.764
29.849
29.364
29.511
29.269
28.120
25.095
22.935
22.460
23.008
21.701
20.911
20.553
20.468
20.405
21.016
21.554
22.039
22.777
22.871
23.546
23.335
23.377
23.451
23.451
23.346
23.778
23.493
23.757
23.831
25.159
25.738
25.390
25.664
25.749
25.981
26.212
26.371
25.812
24.168
22.871
21.786
21.628
21.080
20.437
20.057
19.319
19.383
19.467
19.520
19.994
20.784
21.470
21.459
21.438
21.080
20.964
20.964
21.322
21.375
21.491
21.723
22.481
23.314
23.904
24.020
23.809
23.957
23.567
24.389
24.336
23.725
22.144
21.016
19.583
19.341
19.794
18.993
18.086
18.055
18.634
18.940
19.530
19.910
20.405
20.879
20.721
21.586
20.911
20.574
20.964
21.174
21.427
21.881
22.460
23.166
23.831
24.400
24.463
24.252
24.948
25.833
26.455
25.981
24.916
